,Description,Duration,Location,Occurred,Posted,Reported,Shape
40,"One went SE---&gt;NW, tracking slow and steady, no up/down or sideways.  Absolutely no sound detected, and there was no significant ambient noise to mask possible jet or motor noise.  Difficult to gauge altitude, but seemed to be maybe a mile. Dark brown to black, looked round, mostly maintained roundness...until it flattened to a very thin profile, then returned to round.  Did this a few times til it was getting to dim visibility NEwards.Not military.  Not drone.  Not a bird.  Not a helium filled balloon, because likely that would have gained altitude.  The flattening part was weird, like a plate was on edge vertically, spinning around on the vertical axis occasionally.If that wasn't enough, the thing's twin followed, maybe a few miles behind, following the same path; same slow speed, altitude, direction, silence and occasional spin.My friend witnessed this as well.",Duration:8 minutes,"Location: Maison, WI",Occurred : 9/7/2017 18:00  (Entered as : 9/7/17 18:00),Posted: 9/12/2017,Reported: 9/8/2017 9:42:43 PM 21:42,Shape: Changing
41,"Was preparing putting the hurricane shutters up, when notice three on identified objects in a triangle rare form flying north.  They seem to be flashy, but very far distance.  Also noticed lots of aircraft activity around them, but they were much higher in the air crafts.((NUFORC Note:  We have assigned an arbitrary time above.  PD))",Duration:,"Location: Port Charlotte, FL",Occurred : 9/7/2017 13:30  (Entered as : 09/07/2017),Posted: 9/8/2017,Reported: 9/7/2017 11:11:02 AM 11:11,Shape: Other
42,"North of Nashua approximately one mile, two glowing balls. Motionless when first observed - perhaps at an altitude of 2000 feet, then both shot staight up at break neck speed, somewhat at an arc, as like the space shuttle does.((NUFORC Note:  Report suggests that the source was a senior member of law enforcement, but the person we telephoned, although a senior member of a law enforcement organization, denies having submitted the report.  Hoax, we believe.  PD))",Duration:15 seconds,"Location: Nashua, IA",Occurred : 9/7/2017 12:15  (Entered as : 09/07/17 12:15),Posted: 9/8/2017,Reported: 9/7/2017 11:00:02 AM 11:00,Shape: Sphere
43,"S-Shaped Black Tumbling Rotating UFO.Middle of the day.  Walked outside, looked up and there it was.  It was floating through the air, a dark S-shaped object, maybe teen feet or so in size - maybe a half mile or less in the sky.  These are guesses to size and distance.It tumbled through the sky, and also, the ends of the S would contract at times, then go back to an S shape - and also I did notice that it would also rotate horizontally, and when it did - it seemed as if it was 2-dimensional on that plane, otherwise tubular. At one time during the horizontal, I noticed a kind of yellow semi-transparent square projection shape go over it, in a flash of time. It strangely enough seemed to go directly over my field of view. I thought about it later, that I was feeling the wind from the opposite direction. As I had plenty of time, time of encounter 30+ seconds, I could not see or identify what it is, even observing it intently, and it did not appear to be a balloon of any kind.  There are no balloons sold in any local stores that match this.I then went on the internet to look for ""s-shaped ufo's"" and I found some others that have had similar sightings:  http://www.nuforc.org/webreports/135/S135145.htmlhttps://www.physicsforums.com/threads/s-shaped-ufo.494236/  Something about this seemed...organic, intelligent, and intentional - rather than simply a piece of trash or balloon floating in the wind.  I say this with all skeptical discernment, as it seemed to be tumbling, as it were-as a means of movement or self-propelling, such as the flagella of a cell moves, rather than simply being an object moved by a current.Unfortunately with these kinds of things, it just doesn't sound that impressive - I understand, as it probably would not to me if I read this report of a UFO without experiencing it directly my self.I am relaying this to see if anyone else has ever seen something like this, or has any ideas ... this is all true my story which I share.I do not have any cameras or phone to take a picture, sorry - but the video of the other sighting looks very similar, even exactly - except for the addition of the other details which I had observed.",Duration:30+ seconds,"Location: Everett, WA",Occurred : 9/7/2017 12:00  (Entered as : 09/07/17 12:00),Posted: 9/8/2017,Reported: 9/8/2017 9:19:28 AM 09:19,Shape: Other
44,"Disk Shaped Golden light moving different directions in the skyTime Seen: 8:01 PM  End time: 8:03 PM (Approximate time) Facing North-East Location: Aurora, CO  I was cleaning my new car up, and it was starting to get dark, so I went ahead and started to clean the windows.  After throwing some garbage away in a bag, I placed on the sidewalk next to my vehicle, I looked up at the sky randomly for some odd reason facing North East.  I watched three airplanes fly ahead.  But there was a fourth one…  The fourth one was glowing a golden hue and had a smaller orb of golden light flashing on the upper left side.  This smaller orb of light looked to be detached from the object but followed it in sync.  It was glowing and the golden lights were together in a curved disk shape at the bottom of the object.  It was moving to the right quite slowly, then it stopped dead in its tracks.  I sat there trying to calculate what I was seeing.  Something was off about it.  The other planes passing by had white and red flashing lights flying one direction, but this one stopped above the neighborhood above the tree line, lower in the level of the airplanes flying! past in the sky.I then said aloud, ""Alright, I see you B--- and I'm not afraid.  If you are paranormal prove it!.""And it then moved to the left!  The left side instead of the right! it commenced moving side to side as if it was proving its existence to me.  I dropped everything that I was doing, ran inside to get my mom (She believes in UFO's and has seen some) I ran back out before she did and it was gone.  That was how I lost sight of the UFO.  I made a digital art of what the UFO looked like so you can have a better visual preference.  Sorry if it's not the greatest,  I tried hard to re-paint it from memory. https://static.wixstatic.com/media/a27d24_85333b0e7ff54a17b088d56b9b8beb35~mv2.jpg/v1/fit/w_927,h_433,al_c,q_80/file.jpg((NUFORC Note:  We spoke via telephone with the witness, and she seemed to us to be exceptionally eloquent and sober-minded.  We suspect that she is exceptionally reliable as a witness.  PD))",Duration:3 minutes,"Location: Aurora, CO",Occurred : 9/7/2017 08:01  (Entered as : 9/7/17 08:01),Posted: 9/8/2017,Reported: 9/8/2017 11:59:35 AM 11:59,Shape: Disk
45,"Multiple circular orb shaped, large, yellowish and bright.  Seemed to come from the ground level straight up - disappearing when reaching a quarter into the sky.   Around 15 or so lights in a dot pattern.  Once a few disappeared more appeared from the ground level.  Deadly silent, no clouds, bright starry night, no light trail, smell or sound.  Lasted around 5 minutes.",Duration:5 minutes,"Location: Vernon, NJ",Occurred : 9/6/2017 23:17  (Entered as : 090617 23:17),Posted: 9/12/2017,Reported: 9/11/2017 6:45:52 AM 06:45,Shape: Circle
46,"Red light, moving very fast.I saw a red light in the air traveling pretty close to the ground.  There were no flashing lights to signal it was an airplane.  It was moving way faster than anything I've seen before.",Duration:2 minutes,"Location: Maurice, LA",Occurred : 9/6/2017 22:30  (Entered as : 09/07/2017 22:30),Posted: 9/8/2017,Reported: 9/6/2017 10:22:51 PM 22:22,Shape: Light
47,"3 miles east of lax I stepped outside at night, looked up to see a shrinking flaming orb moving slowly until it disappeared in front of a star.",Duration:1:30,"Location: Inglewood, CA",Occurred : 9/6/2017 20:12  (Entered as : 09/06/2017 20:12),Posted: 9/8/2017,Reported: 9/7/2017 6:05:46 PM 18:05,Shape: Sphere
48,"A 20 degree wide deep blue shaft of light from the horizon to the zenith just after sunset lasting 20 minutesJust after sunset, on the leeward coast, I observed a 20 degree wide shaft of deep blue light from approximately where the sun set to the zenith.  I thought at first it was a military laser effect which I am familiar with, but it was too wide a beam and I believe it must be related to the aurora like phenomenon.  It was not a cloud.  It was deep blue and distinct. It disappeared after about 20 minutes.  It was probably a plasma like effect in the atmosphere.  It was unusual.((NUFORC Note:  Probably not an aurora, given the time of the sighting.  Possible shaft of sunlight??  PD))",Duration:20 minutes,"Location: Nanakuli, HI",Occurred : 9/6/2017 19:00  (Entered as : 09/06/17 19:00),Posted: 9/12/2017,Reported: 9/8/2017 11:57:59 PM 23:57,Shape: Light
49,Possible landing zone.,Duration:,"Location: Kish Island (Iran), ",Occurred : 9/6/2017 17:00  (Entered as : 09/06/2017 17:00),Posted: 9/8/2017,Reported: 9/6/2017 10:36:04 PM 22:36,Shape: Circle
50,"Large ball of light descends over empty lot.Having finished my shift, I was driving east on Otay Mesa Road, when a luminous ball of white light caught my attention.  Given the fact that there are two airports nearby,  Brown Field, which was just behind me to the west, and Tijuana International Airport, two miles south of my location and over the border, I figured it was a commercial aircraft preparing to land.But when my passenger, a co-worker, mentioned that the light wasn’t going to make either field, I decided to pull over, close to the right side of the curb.  Before I could come to a stop, however, the headlights failed and the engine died.  It was just about 12:45 AM when the light glided over SR 125, which was approximately one-eight mile in front of us.As the ball of light approached the vacant field to our right, I became aware of the distinct feeling of pins and needles about my face and in my hands, especially around my mouth and in my fingertips.  That’s when I reached for my phone, only it was dead.  My coworker reached for the pair of sunglasses that he kept in the glove box.I would say the ball was twenty-five feet in diameter, but I couldn’t make out a distinct edge.  At first it remained motionless, about fifteen or twenty feet above the ground, and about forty yards from where our jeep had stalled.  Then, after four or five minutes, there appeared to be a quarter panel of the ball that grew brighter.  Given the detail that became visible, it became apparent that the ball was turning clockwise, about a half turn every minute or so.  I would say eight minutes had elapsed before the ball began to move forward and then climbed smoothly toward the western horizon.  The skies were clear, and at no time did the object make any sound.Out of employment concerns, both of us wish to remain anonymous.",Duration:8 minutes,"Location: East Otay Mesa, CA",Occurred : 9/6/2017 00:45  (Entered as : 09/06/17 0:45),Posted: 9/8/2017,Reported: 9/6/2017 11:23:27 AM 11:23,Shape: Sphere
