,Description,Duration,Location,Occurred,Posted,Reported,Shape
3115,"Bright light with irregular flight pattern and speed.Light, comparable to a commercial jets headlights when they are flying towards you to the northwest of my location, 10-15 degrees above the horizon.  Stood still for about 1 minute, then began heading right, stopped, went up and did a circle vertical to the ground. Went right about 15 degrees, instantly went back to the left and disappeared, speed was about twice as fast as you would see a jet flying over at high altitude, kept same light brightness, looked at it through a rifle scope and could only see a light, not sure about distance but I was in an 80 acre field in the rural country and seemed to be very far off.",Duration:5 minutes,"Location: Pittsboro, NC",Occurred : 12/8/2015 21:00  (Entered as : 12/08/15 21:00),Posted: 12/17/2015,Reported: 12/10/2015 3:21:52 PM 15:21,Shape: Light
3116,"Fireballs flying in formation outside Tampa.I had just got done eating at Boston Market because I did not feel like cooking.  As I was walking out towards my car.  I saw two orange fireballs flying in V-shaped formation, then disappearing.  I could been less then 1-2 miles away if that.  So I decided to keep driving, then I saw only one just hovering and pulsating at a distance as I was driving out of Tampa going north.  So I decided to turn around and it was gone when I tried to pull over.This particular area is directly in the middle approach path of Tampa International Airport runways 16L and 16R.  There had to be more then just one person who had to have seen this.  At first I thought they might of been helicopters or fighter jets.  But I ruled that out because I've seen many aircraft land and neither of them were bright orange as the two objects I saw",Duration:5 minutes,"Location: Tampa, FL",Occurred : 12/8/2015 20:51  (Entered as : 12/8/2015 20:51),Posted: 12/10/2015,Reported: 12/8/2015 6:32:21 PM 18:32,Shape: Fireball
3117,"It is no marvel that satan will masquerade as an angel of light.Driving down us19 I observed 3 bright flickering lights hovering over Dunedin.  When I stopped at the light by the mall, a silent grey v-shaped ufo slowly flew right over my car.((NUFORC Note:  We cannot be certain as to whether this is intended as a serious-minded report.  The witness elects to remain totally anonymous, and provides no contact information.  PD))",Duration:5:00,"Location: Dunedin, FL",Occurred : 12/8/2015 18:40  (Entered as : 12/08/15 18:40),Posted: 12/10/2015,Reported: 12/8/2015 3:53:22 PM 15:53,Shape: Chevron
3118,"Single light disapearing and re apearing in a direct line path then shot out to the side faintly.One light came and disappeared about three times in a line directional pattern, then came back on really faint, and shot out at a 90 degree angle till it disappeared.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:2 minutes,"Location: Vance, AL",Occurred : 12/8/2015 18:20  (Entered as : 12/8/15 18:20),Posted: 12/10/2015,Reported: 12/8/2015 4:48:46 PM 16:48,Shape: Light
3119,"Object flying with three bright white lightsMy husband was heading home from Marion, Ohio, at 5:34 pm.  It was completely dark outside already.  He called me and said ""You need to look outside, toward Marion"".  I asked why?  He said ""I'm seeing something in the sky with three BRIGHT white lights"".  I asked if it was possibly the little dipper, he answered ""No it's low and just flew over me on the road""!  I ran to the window, and sure enough there were three incredibly bright white lights flying toward me.  I went outside and watched it come closer.  It wasn't three orbs of light, this was something solid.  I tried to identify the shape, but couldn't.  The lights started shutting off/rearranging for about 45 seconds.  I watched it go from three bright white lights, to two, to one light white light, and eventually only a red and green, light.  By the end this object looked like a plane in the night sky.This definitely isn't the first time I've seen something unbelievable in this area.",Duration:2 minutes,"Location: New Bloomington, OH",Occurred : 12/8/2015 17:34  (Entered as : 12/08/15 17:34),Posted: 12/10/2015,Reported: 12/9/2015 11:51:59 AM 11:51,Shape: Changing
3120,"Short, cylindrical craft that gleamed like a star, was illuminated briefly by the sun, and disappearedDate:  December 8, 2015 Time:  5:15 PM, Eastern Standard Time  Place:  Knox County, Tennessee Object was seen while this witness was driving westbound.It looked like a star at first, gleaming, but not huge in the sky.Then it turned towards my left (its right) and looked like some kind of craft.It was not a jet plane.  It looked more cylindrical.The waning sunlight allowed a brief observation.Then it simply disappeared.Amount of time observed:  Maybe 10 seconds; 15 seconds max.There were several jets in the sky at the same time.Their contrails were visible.  This object had no contrail.In fact, there were three jets to the right (north) of this object, all with contrails.From the point of view of this witness, the three jets looked to be almost stacked in the sky.Then this witness had to make a turn onto a road heading north.When lack of trees allowed, I did glance over towards the area.All I saw were jet planes, maybe 8 or 9 of them going different directions.No sign of the object.Thank you very much.  Have a great day.",Duration:10-15 seconds,"Location: Knoxville, TN",Occurred : 12/8/2015 17:15  (Entered as : 12/08/15 17:15),Posted: 12/10/2015,Reported: 12/9/2015 7:45:13 AM 07:45,Shape: Cylinder
3121,"Unusual crescent shaped object photographed Matanzas Inlet, florida 12-08-15On December 8, 2015, I was taking photos on the beach at Matanzas Inlet, near St. Augustine, Florida.  I did not notice unusual while taking the photos, but when I transferred the digital files to my computer and started to choose some photos to resize and add to my photo galleries, I came across one photo that seemed to have 'something' unusual in the background.  At first I thought it was a bird…seagull, pelican, etc., as many were flying above the beach that day.  But as I zoomed in, I could see a crescent/boomerang shaped object.. it appears to be metallic.This particular shot was taken above the dunes and grassy area, facing south toward the inlet.  The photo was taken at approximately 3:00pm on a sunny and clear day.  I didn't observe any people or mechanical equipment anywhere in the ares of this object. There were no sounds or lights.You can see it is not a bird (there is actually a seagull flying further off and behind, to the left of this object.  No changes have been made to the original photo.((NUFORC Note:  Kite for sky-surfing.  PD))",Duration:2 minutes,"Location: Matanzas Inlet, FL",Occurred : 12/8/2015 15:00  (Entered as : 12/08/15 15:00),Posted: 1/5/2016,Reported: 12/26/2015 8:19:22 AM 08:19,Shape: Other
3122,"At approximately 12:55 pm, I was standing in my kitchen, near a window, when a bright flash of light appeared just outside the window.  It was as if someone was standing outside the window with a camera flash.  My daughter was in another room of the house, and also saw a bright flash of light from outside the front windows of the home. It was a sunny day, no clouds in the sky, no rain anywhere. There were no people or vehicles outside the house that could have caused this.  I listened for reports on local news, but heard none.  Still unsure as to what this was.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:2-3 seconds,"Location: Kennesaw, GA",Occurred : 12/8/2015 12:55  (Entered as : 12/08/15 12:55),Posted: 12/10/2015,Reported: 12/8/2015 4:53:51 PM 16:53,Shape: Other
3123,"Flew very very low beneath top of South Mtn., maybe 3 or 400 ft above houses.  Came from the east and moved to the west.  Very very large and made almost no noise except an odd humming frequency.  Wasn't very fast.  Seemed to slow to be huge plane.  Starting on left side there were 2 bright white circles then 3 diff colored then 2 more bright wht lights then 3 more colored then 2 more bright white then 3 colored then 2 more bright wht at rt end.  On far left above lights I describe above one very bright strobe.  Many many many dogs in this neighborhood and not one bark as this huge plane or ship flew over so low.  Even w binocs in backyard at 430am I couldn't tell if it was a plane or what....((NUFORC Note:  We attempted to contact the source of the report, but were unable to do so.  The contact information may be bogus, and therefore, the report may be a hoax.  PD))",Duration:5 minutes,"Location: Phoenix, AZ",Occurred : 12/8/2015 04:30  (Entered as : 12/8/16 4:30),Posted: 12/10/2015,Reported: 12/8/2015 7:08:27 PM 19:08,Shape: Cigar
3124,"At approximately 17:00 on December 7, 2015, I was about to get into my car to pick up my girlfriend to attend a Christmas party when I noticed a bright orange/yellow orb in the sky directly east of Nelson, NH.  The orb seemed to be traveling away from me, toward the east, at a distance of several miles from my position, approximately 20 degrees above the horizon. It traveled at the same rate a speed a satellite would.  This sighting lasted only about 30 seconds. Later that night, after being dropped off by friends with whom we carpooled to the Christmas party, my girlfriend and I got into our car and headed north on Route 12, heading toward the city of Keene.  At the junction of Route 12 and Flat Roof Mill Road I noticed a bright orange orb hanging in the sky to the left of our position.  I pulled over to get a better look.  My girlfriend could not see the object from the passenger's side, so I pulled her over toward me until she could see it.  The orb was traveling south at a distance of perhaps a mile from our position, at an estimated altitude of 1,500-2,000 feet.  Estimated speed was 25-30 mph.  Looking at it through binoculars I could see that the orb had an aura about it, with a bright orange center. I was convinced at that point that what I was looking at was a Chinese lantern.  I put down the binoculars and continued to observe it as it made a slow change of direction, away from us, heading now west.   The turn continued until now th! e object was traveling north, and nearly at twice the distance at which we first observed it.  The maneuver lasted about one minute. It was now heading north, against the prevailing breeze.  After watching it travel for another minute or so, it vanished abruptly.Were it not for the fact that the object changed direction, I would not be reporting this sighting, nor the one from earlier that evening.  Having myself investigated independently the UFO phenomenon for over 30 years on two continents, I've become a bit of a skeptic, and am convinced that a great number of sightings are the result of misidentification.  The meteorological conditions that evening were clear, with a light north-south breeze.This is the third time I've observed orange orbs transiting the sky in this region: the first time was two years ago, at approximately 3am.  This orb moved faster, at an estimated speed of 80-100 mph, at an estimated altitude of 5,000 feet, traveling east to west, at a distance of approximately five miles from my vantage point.  Said observation was from inside my home, through a window facing north.  The intensity of the light remained constant throughout the period it was visible, with no other lights visible, until it disappeared in the distance.Let me be clear that I have observed on many occasions aircraft on approach to Manchester Airport, something which at first glance sometimes resembles these orbs (as the aircraft travels directly toward the observer it can lend the illusion that it is a stationary luminous object), and am acutely aware of how common it is for people to mistakenly report these as UFOs.  I also monitor air traffic via an application on my smartphone, which provides accurate aircraft ID and flight information, with the exception of military aircraft.",Duration:5-7 minutes,"Location: Keene, NH",Occurred : 12/7/2015 22:35  (Entered as : 12/71/15 22:35),Posted: 1/5/2016,Reported: 12/30/2015 7:28:49 PM 19:28,Shape: Light
