,Description,Duration,Location,Occurred,Posted,Reported,Shape
1127,"We saw a ufo hovering for over an hour, it never went in any direction and was not a star as we saw flashing red light every now and than and a flashing green there is no explanation for what we saw...and all of a sudden it just disappeared.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:>1 hour,"Location: Easton, MD",Occurred : 8/29/2016 22:00  (Entered as : 8/29/16 22:00),Posted: 9/2/2016,Reported: 8/29/2016 11:16:07 PM 23:16,Shape: Disk
1128,"shooting star stopped and hovered and was caught on video.It was on 08/29/16 at approx. 2130 hrs I was rolling my trash can down to the curb for next day trash pick-up.  Out of the corner of my eye, I noticed a “shooting star”, as I looked at it the object came to a complete stop just above the horizon.  I then retrieved my astronomy binoculars (20x80) to make sure it wasn’t just a coincident.  After seeing that it wasn’t a plane or star I got my camera out and video taped it.  The object just sat there changing colors but not moving.  The next night I went out at the same time to make sure it wasn’t a star and there was nothing even close to what it looked like.  END of STATEMENT",Duration:30+ minutes,"Location: Carrollton, GA",Occurred : 8/29/2016 21:30  (Entered as : 08/29/16 21:30),Posted: 9/2/2016,Reported: 9/2/2016 6:11:26 AM 06:11,Shape: Light
1129,"3 or 4 lights in a perfect triangle arrangement, to the west of Arlington.Two of us went outside at night to walk the dog.  I was noticing the stars and that one in the clear western sky looked ""odd"".  I kept looking at it and noticed it appeared to be not one light, but multiple lights, at least 3 lights and perhaps 4.  All together they were in the shape of a perfect triangle, with the point toward us consisting of perhaps 2 lights close together.  The lights were colored yellowish.  The UFO was approximately due west from us, elevated approx. 40 degrees up from the horizon.  My best guess is that its altitude was perhaps 3500-5000 feet above ground, and maybe 4 miles from our position.""It"" seemed to appear to be moving very very slowly to the east, almost as if in a slow moving hover.  No sound could be discerned from it. We could see only lights. My wife took some pics with her cell phone but they just show a faint blur (pixelated) area.  After about 5 minutes of looking, we went back to our apartment to get my monocular, binoculars, camera, and to make a quick report on Facebook, in the hopes that others saw it too.  That took about 3-4 minutes, then we went back outside to the place we had observed the UFO.  We could not locate the UFO again and noted that the sky appeared to be hazy now and clouding up some.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:>5 minutes,"Location: Arlington, WA",Occurred : 8/29/2016 21:28  (Entered as : 08/29/16 21:28),Posted: 9/2/2016,Reported: 8/29/2016 10:41:24 PM 22:41,Shape: Triangle
1130,2 Red lights flew over.2 circular lights flew over my house.  They cause the surrounding area to turn red as they flew over.  There was about 5 or ten minutes between them.  A strange noise was made as it flew over.,Duration:Brief,"Location: Virginia Beach, VA",Occurred : 8/29/2016 21:00  (Entered as : 08/29/16 21:00),Posted: 9/2/2016,Reported: 8/29/2016 6:07:18 PM 18:07,Shape: Circle
1131,"5 orange-yellow lights near I-295 E of Buckman Bridge, moving slowly vertically and horizontally.5 orange/yellow lights that were not airplanes.  They moved vertically and horizontally very slowly.  Observed from highway I-295 driving 65 MPH.",Duration:1 minute,"Location: Jacksonville, FL",Occurred : 8/29/2016 20:45  (Entered as : 08/29/16 20:45),Posted: 9/2/2016,Reported: 8/29/2016 6:42:51 PM 18:42,Shape: Sphere
1132,"Orange pulsating orb above beachFirst saw a redish orange pulsating orb flying pretty high above houses on Topsail Island nc.  No noise - but figured it may gave been just an aircraft too high to hear.  About 10 mins later, the same colored circular object was flying much lower along the beach from North to South...  Was flying near the altitude many if the Camp Lejune military aircraft fly at.  No sound. Pulating just like the first one.   I took about 8 seconds of video.  Flew higher as it passed us - then after a few more seconds seemed to just disappear.",Duration:30 seconds,"Location: Surf City, NC",Occurred : 8/29/2016 20:26  (Entered as : 08/29/16 20:26),Posted: 9/22/2016,Reported: 9/16/2016 7:31:34 PM 19:31,Shape: Circle
1133,These spheres are white like electic and appear about 8:25 pm for weeks now they stay stationary for up to 4 to 5 minutes than descend or move right left or dissapear.  Sometimes there is only one it gets brighter and also dims down it seems to sit over the west,Duration:5 minutes,"Location: Portland, OR",Occurred : 8/29/2016 20:25  (Entered as : 8/29/2016 20:25),Posted: 9/2/2016,Reported: 8/29/2016 8:48:00 PM 20:48,Shape: Sphere
1134,"Around 8:00 pm I noticed a low, but bright (slightly orange) light near the horizon, yet above the tree line.  Somehow it got my attention; I swore it moved.  I watched for a minute--nothing.  Then it suddenly jerked to the lower right.  I watched for another minute and it did not move.  Then I ran inside to grab my phone so I could tape it.  When I went back it was still there.  Again it seemed to move (down), this time not as far and at a slower speed.  As  I was fumbling for my phone settings, it then it (slightly faster then your typical airplane) dropped below the level of trees in a straight line.  The light also appeared to have a very faint flashing light attached to it.",Duration:~3 minutes,"Location: St. Louis, MO",Occurred : 8/29/2016 20:00  (Entered as : 08/29/16 20:00),Posted: 9/2/2016,Reported: 8/29/2016 7:02:27 PM 19:02,Shape: Light
1135,"We saw 3 objects in the sky, 2 moving horizontally and one falling at an angle vertically.",Duration:10 minutes,"Location: Pomona, NY",Occurred : 8/29/2016 19:00  (Entered as : 08/29/2016 19:00),Posted: 9/2/2016,Reported: 8/29/2016 9:01:45 PM 21:01,Shape: Circle
1136,"Black triangle craft with 8 - 10 yellowish-white lights on side/red underbelly lights/quietly hums past window.My girlfriend and I were about to lay down to go to sleep when she pointed out a craft in the distance.  She said it was sitting still until I looked out the window.  The craft moved very slowly going toward the East, somewhat hiding in the tree lines.  It then made a very smooth turn, heading toward the West this time, and came back into our view.The craft then very slowly hovered right past our window, there was probably 8 to 10 yellowish-white lights on the side we could see, and at least two red lights on the belly of the craft.  This thing was literally at the height of the power lines, made virtually no sound until it was passing right next to the house.  It made a very faint humming sound - we live really close to an airport so we're pretty familiar with airplane sounds and their landing lights.It was a black triangle shape from what we could make out. It was insane how close we were to this thing.  You could've probably pegged this thing with a rock, it was flying so low. And at the speed this thing hovered, any other aircraft would've definitely been stalling out.  I didn't take any pictures because my camera on my phone has awful quality.We plan to watch out the window again tonight, just in case we see anything. I plan on taking pictures and/or video this time, if anything happens.  I've seen two other ufo's when I was younger, but this one was definitely the closest encounter I've had.",Duration:2-4 minute,"Location: Columbus, OH",Occurred : 8/29/2016 11:55  (Entered as : 08/29/2016 11:55),Posted: 9/2/2016,Reported: 8/30/2016 5:49:22 PM 17:49,Shape: Triangle
