,Description,Duration,Location,Occurred,Posted,Reported,Shape
39,"Strange objects high in the sky flying with red/orange flames coming out of the back.  Counted 5 of these strange objects.Help, I saw UFO type objects high in the sky around 9:00 pm last night.Was terrified.  Called 911, no one else reported sightings.I can provide short videos.  Flames or intense red lights coming out of back.  My outside house painter first saw it, yelled for us to go out side and see it.  Painter is male age 40..  I am 60 year old, granny and my 8 year old grandson also verified seeing flying objects.How do I send video you?  Thanks in advance,  Sincerely, ((female name deleted)) ((male name deleted)) ((male name deleted))  ((address deleted))  Drive Davenport, FL. 34896 Cell - 863-((telephone number deleted))",Duration:,"Location: Davenport, FL",Occurred : 4/7/2017 21:00,Posted: 4/13/2017,Reported: 4/8/2017 12:26:13 AM 00:26,Shape: 
40,"Walked out the door at approximately 8:52 p.m. to take a look at the last bit of the sunset on the west side of my house.Noticed a lot of lights in the sky and thought, boy, there's a lot of airplanes out tonight.  There were airplanes, but I saw a faint blue light moving at high speed underneath the clouds.  I looked around and saw few faint blue lights and wondered if they were connected as one large craft, because they were separated by quite a distance.  The distance of separation would have been at arm's length, if you held your hand out, arm stretched, in front of your face.  At first I thought they were in trying other patterns, because there was three of them I saw period, but then I realized they were separate.  I looked around and there were a whole bunch all around the entire sky all headed due north over Lone Peak mountain.  Each one was a faint small blue looking light moving at high speed coming much faster than an airplane moves.They could have been military drones but they were moving so fast, and it was clear their agenda was to travel due north at a very high speed.There was a whole swarm of them that travel from as far as the eye could see from the south end of American Fork City, over Highland City, and then over Alpine City and over the Lone Peak mountain.I walked outside as the last of them we're traveling from the south end of American Fork Andover Lone Peak mountain.  I probably conservatively counted 20 to 25 of them.  But I think there was a lot more!   I've never seen so many objects in the sky at once traveling so quickly and One Direction.  They were a very faint dim blue color, they weren't too difficult to see but the color of the sky, clouds and sunset made it more difficult to see them and they seem to blend in more.There were low-lying clouds and they were below the clouds and traveling up and through the clouds, and disappeared out of sight as they flew over Lone Peak Mountain headed north.Their blue light was constant and was not blinking.The color of blue was a very faint navy blue. They appeared like small craft, and seem to all be moving in a swarm, separated by the aforementioned distance when your hand was outstretched towards the sky.The strange thing was is that it was very windy outside, they did not seem to be affected by the weather or wind at all, especially given how small they appeared to be?  I had my cell phone camera with me, but realized that it would be pointless to try to take a photo because they were so faint against the sky and would likely not show up.  So I didn't bother.",Duration:3-4 minutes,"Location: Highland, UT",Occurred : 4/7/2017 20:52  (Entered as : 04/27/2017 20:52),Posted: 4/13/2017,Reported: 4/7/2017 8:44:37 PM 20:44,Shape: Light
41,"I've seen strange lights in the night sky, but nothing this long or active before.Event started in the night sky with the appearance of three bright lights, forming an almost perfect upside-down triangle, just North of Orion's Belt in the North-West sky.  The triangle lights were of equal brightness and were too far apart to be from a single craft.  The upper two lights would take turns moving in and out of formation for a good twenty minutes before cloud cover obscured them.About thirty minutes later red and white lights started to appear and move in strange and an unconventional like manner in the North-West sky.  This was just North of where the upside-down triangle had appeared.  The lights were many and zig-zagging in all directions.Later two military jets came in from the south and the strange lights just bounced all around the two jets.  Eventually, they disengaged and headed back south towards Phoenix. By the look of their aviation lights they were probably F-16s.About ten minutes later another jet came in from the South-East.  This single military jet look like an F-22 from its aviation lights.  It headed in the direction of were the strange lights had last been seen.  Amazingly, by the time this military jet had reached the location of the strange lights, the lights were gone.  The fighter must have stayed in the area for a good amount of time before it also headed South.Later in the evening the three bright lights were back in almost the same location but the triangle was now pointing up with the lower left light being the brightest of the three.On a normal day or night, we have a lot of commercial East-West flights over our territory but not on this night.  During all this activity there were no commercial flights in the sky to be seen.  When I checked the commercial FFA flight logs on-line, all West and East bound flights had been diverted North towards Las Vegas; and, South towards Phoenix.The dogs and coyotes in the neighborhood had been making noise for days.  Last night it was dead silence all night.",Duration:2 hours,"Location: Williams, AZ",Occurred : 4/7/2017 20:00  (Entered as : 04/07/17 20:00),Posted: 4/13/2017,Reported: 4/8/2017 11:25:37 AM 11:25,Shape: Unknown
42,"7 Bright orange hovering objects in sky above Paso Robles CaI was driving home, was dark and stormy out.  I looked out to the right of my car, above the mountain range where I noticed 3 bright orange lights hovering.  They almost looked like fireballs.  They moved slightly back and forth then another object appeared, the same bright glowing orange.  It swooped around a bit as the others hovered.  It then split into two forming another glowing flying object.  They flew around in a random pattern not leaving that specific area.  Two more bright orange lights appeared right above them and hovered for a couple of minutes.  One of the lower objects disappeared leaving six bright glowing flying objects.  I pulled my car over to take a picture and then they were gone.  It was a truly strange experience, it was not normal and definitely not something that anyone would see everyday. I do believe whole heartedly that I truly saw a UFO.",Duration:4 minutes,"Location: Paso Robles, CA",Occurred : 4/7/2017 19:16  (Entered as : 04/07/17 19:16),Posted: 4/13/2017,Reported: 4/7/2017 10:51:56 PM 22:51,Shape: Light
43,"When I got home and looked at pictures I took off the sun setting, I noticed what looked like an orb with lights in it.  In the first photo, it appears to be in the sky; in the second photo, it appears to be in the water; in the third, it's in the sky again.  There was a small partial rainbow in the sky during the time the photos were taken.((NUFORC Note:  Small, round object in photo is lens flare, caused by pointing a camera at a bright object.  PD))",Duration:Only saw it in photos aft,"Location: De Pere, WI",Occurred : 4/7/2017 19:00  (Entered as : 04172017 19:00),Posted: 4/13/2017,Reported: 4/8/2017 1:24:24 PM 13:24,Shape: Sphere
44,"Quick sighting.Yesterday, whilst returning home from shopping, I happened to look in the sky.  There was a rectangular metal object.  It appeared to change direction, and then simply vanished.",Duration:A few seconds,"Location: Catford (London)(UK/England), ",Occurred : 4/7/2017 18:00  (Entered as : 07/04/2017 18:00),Posted: 4/13/2017,Reported: 4/8/2017 11:35:33 AM 11:35,Shape: Rectangle
45,"Hello. I'll be honest I'm not 100% what we seen.  I've heard lots of opinions thus far.  The only thing I cannot explain is what it is, and what caused it to move in such an un-uniform motion or pattern, as it seemed to be under power at first before I was able to retrieve my cellular phone to record.  This happened a few miles away from Peterborough Airport.https://youtu.be/IwiZ4LY8OrI",Duration:60 seconds,"Location: Kawartha Lakes, ON",Occurred : 4/7/2017 16:30  (Entered as : 04/07/17 16:30),Posted: 7/7/2017,Reported: 7/4/2017 4:30:50 PM 16:30,Shape: Other
46,"Looked to be a thin light colored object with a dome shape on top.  It appeared to be stationary.  While we were trying to figure out what it could be,  It literally disappeared.  It didn't just vanish but the object became distorted by what I can best describe as heat shimmer.  Like what you see from a jet engine.  After about 2 seconds, it was gone.  It was a crystal clear blue sky, and not a single cloud in sight.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:15 seconds,"Location: Hammond, LA",Occurred : 4/7/2017 11:50  (Entered as : 04/07/17 11:50),Posted: 4/13/2017,Reported: 4/7/2017 9:24:35 PM 21:24,Shape: Disk
47,"White, cigar-shaped craft.  Daytime sighting over Cooper City - Broward County, FL.Craft was not metallic, but looked white, with what appeared to be black accents.  No windows were visible.  The craft seemed to be at the altitude that general aviation aircraft fly.  It had no wings, horizontal or vertical stabilizers.  It maintained a straight line motion (no turns) from a south direction towards the north.  We could not determine the speed of the aircraft.  We were driving north on Hiatus Road and the craft was to the west/southwest of our car.  By the time we cleared some trees that temporarily blocked our view, the craft had disappeared.The weather was clear, bright sunny day.",Duration:20 seconds,"Location: Cooper City, FL",Occurred : 4/7/2017 09:25  (Entered as : 04/07/17 09:25),Posted: 4/7/2017,Reported: 4/7/2017 6:53:28 AM 06:53,Shape: Cigar
48,"Large glowing orb like craft over New Iberia.It was almost 5:50 AM when I went out my back door and into the garden to water my plants.  This time of day is usually very dark outside and sunrise would be approaching in about 30 minutes.  I usually look at the stars as soon as I come outside, but this morning a bright ball of light immediately caught my eye.At first I stood on my step staring and thinking how odd.  My brain ran through many possible reasons why I could see this bright round shape; is there a planet really close to us, was it a search helicopter in the distance, a weird street light off in the distance, anything that I could think of.  I stepped of the step and walked closer to the fence to see if I could get a better angle, possibly giving it a reference point or position.  It looked to be past the bayou, and possibly past the park.  Then it moved, very swiftly to the left and up. I froze blinking my eyes. Immediately telling myself no, nope, there is no way you are seeing things. Then it moved again to the right.  Now I  am retreating back to my steps. I stood there staring and then I checked the surrounding sky.  I could see stars, street lamps, trees, everything as normal, but nothing was as large as this object.  Then the moment came when I thought to myself, does it know that I am staring at it? I shook my head a! nd went back inside, almost had my daughter come outside to verify it.  I decided against that notion, I didn't want to worry her and also it was time for her to leave for school.  Made sure she was ready and out the door and I went right back outside to the garden to see if it still was there.  It was and this time I took photos. I noticed in the photos it is not as prominent or as large as it was to me standing there. I moved to a different spot to gain a better angle.  Still it sat in the same spot.  As the sun started to rise i thought that it would disappear into the light within a few minutes.  Minutes passed and I could still see it just as clear and now with little shimmers of metal.  The object stayed the same shape the whole time, and no lights flashed that I saw.  I started to water my garden and try and watch it at the same time.  I noticed that it started to move up and I had to reposition a few times to track it through the trees.  Then it slowly moved right more and then some more.  I watched this object for nearly an hour, taking photos and video clips periodically.  Around 7AM, I went  back into my home where I  was for about 30 minutes.  When I came back out it was nowhere to be seen.It was eerily quiet that morning.  Usually there are people out, lots of wildlife wandering in and out of backyard or the neighbors.  No squirrels, raccoons, cats, dogs, opossums, children, trash trucks, work trucks... nothing.  I waited to read about it from other people in the paper, local blogs, texts, instagram, something.  No one said anything, and I felt awkward telling anyone.  It was there large, round, brilliantly bright and quiet on a very still morning for at least an hour that I knew of.",Duration:1 hour,"Location: New Iberia, LA",Occurred : 4/7/2017 05:50  (Entered as : 04/07/2017 05:50),Posted: 6/9/2017,Reported: 6/8/2017 4:48:16 PM 16:48,Shape: Sphere
